"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00014040","2003-09-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  313",",,a","  231",",,a",,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","2003-09-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  348",",,a","  230",",,a",,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","2003-09-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  330",",,a","  205",",,a",,,,,,,,,,,,,"  246","H,,S"
"ASN00014040","2003-09-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  322",",,a","  189",",,a",,,,,,,,,,,,,"  239","H,,S"
"ASN00014040","2003-09-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  323",",,a","  163",",,a",,,,,,,,,,,,,"  266","H,,S"
"ASN00014040","2003-09-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  317",",,a","  228",",,a",,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","2003-09-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  322",",,a","  223",",,a",,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","2003-09-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  315",",,a","  228",",,a",,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","2003-09-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  322",",,a","  230",",,a",,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","2003-09-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  320",",,a","  227",",,a",,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","2003-09-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   36",",,a","  309",",,a","  240",",,a",,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","2003-09-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  314",",,a","  238",",,a",,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","2003-09-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  314",",,a","  244",",,a",,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2003-09-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  319",",,a","  242",",,a",,,,,,,,,,,,,"  280","H,,S"
"ASN00014040","2003-09-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  334",",,a","  255",",,a",,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","2003-09-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  336",",,a","  258",",,a",,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","2003-09-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  347",",,a","  234",",,a",,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","2003-09-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  340",",,a","  238",",,a",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2003-09-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  335",",,a","  246",",,a",,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","2003-09-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  341",",,a","  236",",,a",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2003-09-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  345",",,a","  237",",,a",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2003-09-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  327",",,a","  254",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2003-09-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  322",",,a","  264",",,a",,,,,,,,,,,,,,
"ASN00014040","2003-09-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  337",",,a","  249",",,a",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2003-09-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  327",",,a","  250",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2003-09-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  343",",,a","  253",",,a",,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","2003-09-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  323",",,a","  249",",,a",,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2003-09-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  337",",,a","  260",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2003-09-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  354",",,a","  254",",,a",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2003-09-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a",,,"  248",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2003-10-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2003-10-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2003-10-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","2003-10-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2003-10-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-10-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","2003-10-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","2003-10-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2003-10-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  290","H,,S"
"ASN00014040","2003-10-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","2003-10-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2003-10-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","2003-10-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2003-10-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2003-10-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2003-10-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2003-10-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2003-10-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","2003-10-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","2003-10-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2003-10-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","2003-10-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","2003-10-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","2003-10-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  303","H,,S"
"ASN00014040","2003-10-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  306","H,,S"
"ASN00014040","2003-10-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  303","H,,S"
"ASN00014040","2003-10-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","2003-10-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  301","H,,S"
"ASN00014040","2003-10-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","2003-10-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,"  333",",,a",,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2003-10-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  334",",,a","  270",",,a",,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","2003-11-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  335",",,a","  273",",,a",,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","2003-11-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  338",",,a","  280",",,a",,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","2003-11-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  352",",,a","  263",",,a",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-11-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  366",",,a","  241",",,a",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-11-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   78",",,a","  365",",,a","  243",",,a",,,,,,,,,,,,,"  310","H,,S"
"ASN00014040","2003-11-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  344",",,a","  274",",,a",,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","2003-11-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   50",",,a","  332",",,a","  251",",,a",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-11-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  335",",,a","  271",",,a",,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2003-11-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  214",",,a","  325",",,a","  231",",,a",,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","2003-11-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  345",",,a","  244",",,a",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2003-11-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  336",",,a","  248",",,a",,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","2003-11-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  350",",,a","  323",",,a","  217",",,a",,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","2003-11-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  332",",,a","  249",",,a",,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","2003-11-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   22",",,a","  319",",,a","  252",",,a",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2003-11-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  116",",,a","  343",",,a","  231",",,a",,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2003-11-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  331",",,a","  257",",,a",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2003-11-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  530",",,a","  323",",,a","  237",",,a",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2003-11-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  326",",,a","  260",",,a",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2003-11-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  333",",,a","  243",",,a",,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2003-11-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  329",",,a","  253",",,a",,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","2003-11-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  331",",,a","  267",",,a",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-11-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  336",",,a","  271",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2003-11-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  124",",,a","  328",",,a","  218",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2003-11-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   40",",,a","  340",",,a","  245",",,a",,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2003-11-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    6",",,a","  331",",,a","  258",",,a",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2003-11-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  336",",,a","  261",",,a",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-11-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   16",",,a","  343",",,a","  254",",,a",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-11-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  353",",,a","  257",",,a",,,,,,,,,,,,,"  300","H,,S"
"ASN00014040","2003-11-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  266",",,a","  338",",,a","  246",",,a",,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","2003-11-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  337",",,a","  267",",,a",,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","2003-12-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  332",",,a","  250",",,a",,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","2003-12-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  335",",,a","  277",",,a",,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","2003-12-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  334",",,a","  245",",,a",,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","2003-12-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   42",",,a","  337",",,a","  258",",,a",,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2003-12-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  338",",,a","  253",",,a",,,,,,,,,,,,,"  307","H,,S"
"ASN00014040","2003-12-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  339",",,a","  286",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2003-12-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    8",",,a","  335",",,a","  237",",,a",,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","2003-12-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  346",",,a","  269",",,a",,,,,,,,,,,,,"  309","H,,S"
"ASN00014040","2003-12-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  343",",,a","  272",",,a",,,,,,,,,,,,,"  295","H,,S"
"ASN00014040","2003-12-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   38",",,a","  338",",,a","  250",",,a",,,,,,,,,,,,,"  310","H,,S"
"ASN00014040","2003-12-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  346",",,a","  285",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2003-12-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    6",",,a","  327",",,a","  256",",,a",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2003-12-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   14",",,a","  343",",,a","  248",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2003-12-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   80",",,a","  329",",,a","  225",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2003-12-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  341",",,a","  244",",,a",,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","2003-12-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  343",",,a","  261",",,a",,,,,,,,,,,,,"  300","H,,S"
"ASN00014040","2003-12-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  314",",,a","  270",",,a",,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","2003-12-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  338",",,a","  259",",,a",,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","2003-12-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   52",",,a","  322",",,a","  251",",,a",,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","2003-12-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  106",",,a","  312",",,a","  249",",,a",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2003-12-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  222",",,a","  312",",,a","  247",",,a",,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","2003-12-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  610",",,a","  297",",,a","  246",",,a",,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","2003-12-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS"," 1030",",,a","  296",",,a","  240",",,a",,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","2003-12-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  458",",,a","  300",",,a","  249",",,a",,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2003-12-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   72",",,a","  321",",,a","  250",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2003-12-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   60",",,a","  309",",,a","  254",",,a",,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","2003-12-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  190",",,a","  304",",,a","  242",",,a",,,,,,,,,,,,,"  277","H,,S"
"ASN00014040","2003-12-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   56",",,a","  317",",,a","  250",",,a",,,,,,,,,,,,,"  280","H,,S"
"ASN00014040","2003-12-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  144",",,a","  314",",,a","  253",",,a",,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","2003-12-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  312",",,a","  244",",,a",,,,,,,,,,,,,"  275","H,,S"
"ASN00014040","2003-12-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   68",",,a","  268",",,a","  250",",,a",,,,,,,,,,,,,"  252","H,,S"
"ASN00014040","2004-01-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  838",",,a","  285",",,a","  242",",,a",,,,,,,,,,,,,"  254","H,,S"
"ASN00014040","2004-01-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  418",",,a","  315",",,a","  235",",,a",,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","2004-01-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  319",",,a","  262",",,a",,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","2004-01-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  335",",,a","  273",",,a",,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","2004-01-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  331",",,a","  274",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2004-01-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  304",",,a","  302",",,a","  223",",,a",,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","2004-01-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  322",",,a","  257",",,a",,,,,,,,,,,,,"  280","H,,S"
"ASN00014040","2004-01-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  162",",,a","  297",",,a","  239",",,a",,,,,,,,,,,,,"  270","H,,S"
"ASN00014040","2004-01-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","2004-01-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,"  315",",,a",,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","2004-01-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,"  295",",,a","  241",",,a",,,,,,,,,,,,,"  266","H,,S"
"ASN00014040","2004-01-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    6",",,a",,,"  231",",,a",,,,,,,,,,,,,"  247","H,,S"
"ASN00014040","2004-01-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2004-01-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,"  315",",,a",,,,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","2004-01-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,"  316",",,a","  274",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2004-01-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  314",",,a","  273",",,a",,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","2004-01-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  318",",,a","  268",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2004-01-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  324",",,a","  247",",,a",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2004-01-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   94",",,a","  335",",,a","  240",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2004-01-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  335",",,a","  246",",,a",,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","2004-01-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    4",",,a","  329",",,a","  240",",,a",,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","2004-01-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  106",",,a","  329",",,a","  255",",,a",,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","2004-01-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    2",",,a","  326",",,a","  261",",,a",,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","2004-01-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  164",",,a","  316",",,a","  249",",,a",,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","2004-01-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  346",",,a","  313",",,a","  249",",,a",,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","2004-01-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  210",",,a","  327",",,a","  245",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2004-01-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","    0",",,a","  320",",,a","  264",",,a",,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","2004-01-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","   12",",,a","  328",",,a","  265",",,a",,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","2004-01-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS","  106",",,a","  335",",,a","  261",",,a",,,,,,,,,,,,,"  293","H,,S"
